license_id	status	business_name	business_address	business_city	business_state	business_zip	last_name	first_name	phone	owner	expires_txt	issued_txt	county	license_type_code	license_type_desc	agent_last	agent_first
09060011	Inactive	FLAMES	283 CHASE CREEK	CLIFTON	Arizona	85533	RHODES	BRENDA	5206871310	BRENDA RHODES	06/30/1998	08/12/1937	Greenlee	009	Liquor store		
09060012	Active	BASHAS' #92	172 PLAZA	MORENCI	Arizona	85540	MICHAEL JOSEPH BASHA		9288651820	BASHAS INC	06/30/2019	03/26/1979	Greenlee	009	Liquor store	BASHA	MICHAEL
09060013	Active	LENA'S	255 CHASE CREEK	CLIFTON	Arizona	85533	MARIETTI	BERT	9288653530	BERT MARIETTI	06/30/2017	01/20/1987	Greenlee	009	Liquor store		
09070001	Active	WALGREENS #06729	10929 E DYNAMITE Boulevard	SCOTTSDALE	Arizona	85262	ANDREA LEWKOWITZ		4805389313	WALGREEN ARIZONA DRUG CO	12/31/2019	02/27/1985	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070002	Active	WAL MART NEIGHBORHOOD MARKET # 3846	2725 E MCKELLIPS Road	MESA	Arizona	85213	JOHN DEAN CURTIS II		4807331681	WALMART INC	12/31/2019	10/23/1987	Maricopa	009	Liquor store	CURTIS II	JOHN
09070003	Active	BASHAS' #99	10111 E BELL Road	SCOTTSDALE	Arizona	85260	MICHAEL JOSEPH BASHA		4805137560	BASHAS INC	12/31/2019	02/13/1986	Maricopa	009	Liquor store	BASHA	MICHAEL
09070004	Active	BELL TOWER MARKET & LIQUORS	6302 W BELL Road	GLENDALE	Arizona	85308	ANDREA LEWKOWITZ		6028787730	JOE'S ENTERPRISES INC	12/31/2019	02/05/1981	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070005	Active	QUICK KORNER MARKET	1869 W SOUTHERN Avenue	PHOENIX	Arizona	85041	STEPHAN	DONNA	6022680520		12/31/2019	08/17/1986	Maricopa	009	Liquor store		
09070006	Active	WINCO FOODS #129	222 W WILLIS Road	CHANDLER	Arizona	85286	NICHOLAS GUTTILLA		6234638661	WINCO FOODS LLC	12/31/2019	06/15/1934	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070007	Active	LIQUOR EXPRESS	1605 E APACHE Boulevard	TEMPE	Arizona	85281	BASHAR DELLY		4809673531	B&R LIQUORS INC	12/31/2019	11/17/1986	Maricopa	009	Liquor store	DELLY	BASHAR
09070008	Active	CIRCLE K STORE #8593	21895 S ELLSWORTH Road	QUEEN CREEK	Arizona	85242	KIM KENNETH KWIATKOWSKI		4809878795	CIRCLE K STORES INC	12/31/2019	03/13/1985	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070009	Active	SAFEWAY #2699	13828 W WADDELL Road	SURPRISE	Arizona	85379	NICHOLAS GUTTILLA		6234761810	SAFEWAY INC	12/31/2019	12/13/1933	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070010	Active	TOTAL WINE & MORE #1010	1900 E RIO SALADO Parkway #120	TEMPE	Arizona	85281	NICHOLAS GUTTILLA		4809670313	ARIZONA FINE WINE & SPIRITS LLC	12/31/2019	08/05/1964	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070012	Active	THUNDERBIRD LIQUORS	4920 W THUNDERBIRD Road #129	GLENDALE	Arizona	85306	NISHIT PATEL		6239785347	RIDHI SHIDHI INC	12/31/2019	06/17/1988	Maricopa	009	Liquor store	PATEL	NISHIT
09070013	Active	CVS/PHARMACY #10529	7111 E BELL Road	PHOENIX	Arizona	85254	JASON MORRIS		6022300600	GERMAN DOBSON CVS LLC	12/31/2019	05/25/1988	Maricopa	009	Liquor store	MORRIS	JASON
09070014	Active	CIRCLE K STORE #3487	1875 W GREENWAY Road	PHOENIX	Arizona	85023	KIM KENNETH KWIATKOWSKI		6028630011	CIRCLE K STORES INC	12/31/2019	02/20/1987	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070015	Active	BASHA'S #172	99 S HIGLEY Road	GILBERT	Arizona	85296	MICHAEL JOSEPH BASHA		4809265220	BASHAS INC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	BASHA	MICHAEL
09070016	Active	CVS/PHARMACY #4795	6015 E BROWN Road	MESA	Arizona	85205	JASON MORRIS		4803255869	GERMAN DOBSON CVS LLC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070017	Active	SAFEWAY #2985	18411 N CAVE CREEK Road	PHOENIX	Arizona	85032	NICHOLAS GUTTILLA		6024947388	SAFEWAY INC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070018	Active	CVS/PHARMACY #9217	10720 W BELL Road	SUN CITY	Arizona	85351	JASON MORRIS		6239722124	ARIZONA CVS STORES LLC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070019	Active	CVS PHARMACY #9210	10653 N SCOTTSDALE Road	SCOTTSDALE	Arizona	85254	JASON MORRIS		4809983500	ARIZONA CVS STORES LLC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070020	Active	WAL MART SUPERCENTER #5768	800 E SOUTHERN Avenue	TEMPE	Arizona	85282	JOHN DEAN CURTIS II		4809660264	WALMART INC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	CURTIS II	JOHN
09070021	Active	CVS PHARMACY #03143	990 E WARNER Road	CHANDLER	Arizona	85225	JASON MORRIS		6022300600	GERMAN DOBSON CVS LLC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070022	Active	CVS PHARMACY # 9213	305 E BROWN Road	MESA	Arizona	85201	JASON MORRIS		4808332986	ARIZONA CVS STORES LLC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070023	Active	FRY'S FOOD & DRUG #73	6625 W HAPPY VALLEY Road	PHOENIX	Arizona	85310	JEFFREY MILLER		6235618905	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MILLER	JEFFREY
09070024	Inactive	FRY'S MARKETPLACE #674	13982 W WADDELL Road	SURPRISE	Arizona	85379	JEFFREY MILLER		6235379630	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	05/09/1985	Maricopa	009	Liquor store	MILLER	JEFFREY
09070025	Active	WAL MART SUPERCENTER # 2512	1825 W BELL Road	PHOENIX	Arizona	85023	JOHN DEAN CURTIS II		6029424138	WALMART INC	12/31/2019	10/27/1961	Maricopa	009	Liquor store	CURTIS II	JOHN
09070026	Active	ONE STOP MARKET AND SERVICE CENTER	6702 W INDIAN SCHOOL Road	PHOENIX	Arizona	85033	SIMON ISAAC		6238465375	SR & SS OF ARIZONA INC	12/31/2019	03/04/1964	Maricopa	009	Liquor store	ISAAC	SIMON
09070027	Active	BASHAS' #16	8423 E MCDONALD Drive	SCOTTSDALE	Arizona	85250	MICHAEL JOSEPH BASHA		4809488110	BASHAS INC	12/31/2019	08/06/1985	Maricopa	009	Liquor store	BASHA	MICHAEL
09070028	Active	WAL MART NEIGHBORHOOD MARKET #4218	15431 W GREENWAY Road	SURPRISE	Arizona	85374	JOHN DEAN CURTIS II		6235840189	WALMART INC	12/31/2019	12/30/1982	Maricopa	009	Liquor store	CURTIS II	JOHN
09070029	Active	WALGREENS #04507	15025 N THOMPSON PEAK PWY	SCOTTSDALE	Arizona	85260	ANDREA LEWKOWITZ		4805516429	WALGREEN ARIZONA DRUG CO	12/31/2019	03/04/1963	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070030	Active	BASHAS' #120	7586 W THUNDERBIRD Road	PEORIA	Arizona	85381	MICHAEL JOSEPH BASHA		6233342080	BASHAS INC	12/31/2019	10/07/1980	Maricopa	009	Liquor store	BASHA	MICHAEL
09070031	Active	AJ'S #61	1836 S VAL VISTA Drive	MESA	Arizona	85204	MICHAEL JOSEPH BASHA		4805077280	BASHAS INC	12/31/2019	08/13/1961	Maricopa	009	Liquor store	BASHA	MICHAEL
09070032	Active	FOOD CITY #10	1342 E MAIN Street	MESA	Arizona	85201	MICHAEL JOSEPH BASHA		4809691368	BASHAS INC	12/31/2019	01/05/1963	Maricopa	009	Liquor store	BASHA	MICHAEL
09070033	Active	BASHAS' #7	8035 E INDIAN SCHOOL Road	SCOTTSDALE	Arizona	85251	MICHAEL JOSEPH BASHA		4809466821	BASHAS INC	12/31/2019	10/03/1984	Maricopa	009	Liquor store	BASHA	MICHAEL
09070034	Active	FOOD CITY #12	2124 E MCDOWELL Road	PHOENIX	Arizona	85006	MICHAEL JOSEPH BASHA		6022677201	BASHAS INC	12/31/2019	09/25/1963	Maricopa	009	Liquor store	BASHA	MICHAEL
09070035	Active	AJ'S #173	18271 N PIMA Road	SCOTTSDALE	Arizona	85255	MICHAEL JOSEPH BASHA		4805383080	BASHAS INC	12/31/2019	01/05/1963	Maricopa	009	Liquor store	BASHA	MICHAEL
09070036	Active	WINCO FOODS #110	1235 S POWER Road	MESA	Arizona	85209	NICHOLAS GUTTILLA		4809818046	WINCO FOODS LLC	12/31/2019	04/22/1986	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070037	Active	BASHAS' #113	731 E UNION HILLS Drive	PHOENIX	Arizona	85024	MICHAEL JOSEPH BASHA		6026529520	BASHAS INC	12/31/2019	10/01/1970	Maricopa	009	Liquor store	BASHA	MICHAEL
09070038	Active	BASHAS' #22	10715 E APACHE Trail	APACHE JUNCTION	Arizona	85220	MICHAEL JOSEPH BASHA		4803579275	BASHAS INC	12/31/2019	01/01/1968	Maricopa	009	Liquor store	BASHA	MICHAEL
09070039	Active	BASHAS' #11	4855 E WARNER Road	PHOENIX	Arizona	85044	MICHAEL JOSEPH BASHA		4804968191	BASHAS INC	12/31/2019	10/07/1980	Maricopa	009	Liquor store	BASHA	MICHAEL
09070040	Active	TBVI IN THE ZONE	28 N SIGNAL BUTTE Road	APACHE JUNCTION	Arizona	85120	SAAD SAAD		4809649125	TWO BROTHERS VII INC	12/31/2019	07/18/2017	Maricopa	009	Liquor store	SAAD	SAAD
09070041	Active	CVS PHARMACY #3965	5975 WEST CHANDLER Boulevard	CHANDLER	Arizona	85226	JASON MORRIS		4807531826	GERMAN DOBSON CVS LLC	12/31/2019	10/27/1961	Maricopa	009	Liquor store	MORRIS	JASON
09070042	Active	BASHAS' #73	2864 N POWER Road	MESA	Arizona	85215	MICHAEL JOSEPH BASHA		4808307900	BASHAS INC	12/31/2019	02/25/1986	Maricopa	009	Liquor store	BASHA	MICHAEL
09070043	Active	WAL MART NEIGHBORHOOD MARKET #4233	6550 W HAPPY VALLEY Road	GLENDALE	Arizona	85310	JOHN DEAN CURTIS II		6235669754	WALMART INC	12/31/2019	02/15/1985	Maricopa	009	Liquor store	CURTIS II	JOHN
09070044	Active	BASHAS' #2	339 E BROWN Road	MESA	Arizona	85201	MICHAEL JOSEPH BASHA		4808983352	BASHAS INC	12/31/2019	12/03/1984	Maricopa	009	Liquor store	BASHA	MICHAEL
09070045	Active	FOOD CITY #25	450 E SOUTHERN Avenue	MESA	Arizona	85204	MICHAEL JOSEPH BASHA		4808343594	BASHAS INC	12/31/2019	01/23/1976	Maricopa	009	Liquor store	BASHA	MICHAEL
09070046	Active	FOOD CITY #26	1005 N ARIZONA Avenue	CHANDLER	Arizona	85225	MICHAEL JOSEPH BASHA		4808572198	BASHAS INC	12/31/2019	01/06/1976	Maricopa	009	Liquor store	BASHA	MICHAEL
09070047	Active	WAL MART NEIGHBORHOOD MARKET #4293	2435 E BASELINE Road	PHOENIX	Arizona	85042	JOHN DEAN CURTIS II		6022322115	WALMART INC	12/31/2019	10/25/1979	Maricopa	009	Liquor store	CURTIS II	JOHN
09070048	Active	WAL MART MARKET #2632	115 E DUNLAP Avenue	PHOENIX	Arizona	85020	JOHN DEAN CURTIS II		4807548043	WALMART INC	12/31/2019	09/30/1981	Maricopa	009	Liquor store	CURTIS II	JOHN
09070049	Inactive	CITY WINE & SPIRITS	6671 E BASELINE Road #107	MESA	Arizona	85206	MICHAEL RAHHAL		4808322188	TOWN WINE & SPIRITS INC	12/31/2019	10/28/1980	Maricopa	009	Liquor store	RAHHAL	MICHAEL
09070050	Active	WAL MART MARKET #4324	1900 E CHANDLER Boulevard	CHANDLER	Arizona	85225	JOHN DEAN CURTIS II		4804484322	WALMART INC	12/31/2019	01/22/1981	Maricopa	009	Liquor store	CURTIS II	JOHN
09070051	Active	WAL MART NEIGHBORHOOD MARKET #3844	5137 W OLIVE Avenue	GLENDALE	Arizona	85302	JOHN DEAN CURTIS II		6239394237	WALMART INC	12/31/2019	03/24/1986	Maricopa	009	Liquor store	CURTIS II	JOHN
09070052	Active	BASHAS' #48	1761 E WARNER Road	TEMPE	Arizona	85284	MICHAEL JOSEPH BASHA		4808399778	BASHAS INC	12/31/2019	04/07/1986	Maricopa	009	Liquor store	BASHA	MICHAEL
09070053	Active	CVS/PHARMACY #2372	3975 E THUNDERBIRD Road	PHOENIX	Arizona	85032	JASON MORRIS		6022300600	GERMAN DOBSON CVS LLC	12/31/2019	09/13/1985	Maricopa	009	Liquor store	MORRIS	JASON
09070054	Active	BASHAS' #51	1122 N HIGLEY	MESA	Arizona	85205	MICHAEL JOSEPH BASHA		4808399778	BASHAS INC	12/31/2019	01/07/1982	Maricopa	009	Liquor store	BASHA	MICHAEL
09070055	Active	FRY'S FOOD & DRUG #79	2626 S 83 Avenue	PHOENIX	Arizona	85043	JEFFREY MILLER		6239072434	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	05/23/1940	Maricopa	009	Liquor store	MILLER	JEFFREY
09070057	Active	SAFEWAY #2929	8454 S POWER Road	GILBERT	Arizona	85297	NICHOLAS GUTTILLA		4809887280	SAFEWAY INC	12/31/2019	11/05/1970	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070058	Active	WALGREENS #2963	11545 E APACHE Trail	APACHE JUNCTION	Arizona	85120	ANDREA LEWKOWITZ		6028640176	WALGREEN ARIZONA DRUG CO	12/31/2019	11/05/1973	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070059	Active	SAM'S MART & LIQUOR	8770 E MCDOWELL Road	SCOTTSDALE	Arizona	85257	MAHMUD ARIKAT		4809498660	M & D MARKET INC	12/31/2019	03/16/1967	Maricopa	009	Liquor store	ARIKAT	MAHMUD
09070060	Active	BASHAS' #128	13940 W MEEKER Boulevard	SUN CITY WEST	Arizona	85378	MICHAEL JOSEPH BASHA		6239756220	BASHAS INC	12/31/2019	11/11/1993	Maricopa	009	Liquor store	BASHA	MICHAEL
09070061	Active	CVS/PHARMACY #9327	6021 S CENTRAL Avenue	PHOENIX	Arizona	85042	JASON MORRIS		6022761191	ARIZONA CVS STORES LLC	12/31/2019	10/05/1970	Maricopa	009	Liquor store	MORRIS	JASON
09070062	Active	FRY'S MARKETPLACE #625	6611 W BELL Road	GLENDALE	Arizona	85308	JEFFREY MILLER		6233342940	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	11/05/1970	Maricopa	009	Liquor store	MILLER	JEFFREY
09070063	Active	WALGREENS #3087	5625 E THOMAS Road	PHOENIX	Arizona	85018	ANDREA LEWKOWITZ		6028640176	WALGREEN ARIZONA DRUG CO	12/31/2019	02/20/1967	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070064	Active	SAFEWAY #958	325 S POWER Road	MESA	Arizona	85206	NICHOLAS GUTTILLA		4809249001	SAFEWAY INC	12/31/2019	11/05/1970	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070065	Active	CVS/PHARMACY #5950	855 E ELLIOT Road	TEMPE	Arizona	85284	JASON MORRIS		6022300600	GERMAN DOBSON CVS LLC	12/31/2019	11/05/1970	Maricopa	009	Liquor store	MORRIS	JASON
09070066	Active	GRAND STOP #2	3710 W MCDOWELL Road	PHOENIX	Arizona	85009	NAJIB JOSEPH		6022787220	Y & G LLC	12/31/2019	11/05/1970	Maricopa	009	Liquor store	JOSEPH	NAJIB
09070067	Active	CVS/PHARMACY #3745	10727 W OLIVE Avenue	PEORIA	Arizona	85345	JASON MORRIS		6238150947	CVS 3745 PEORIA LLC	12/31/2019	08/13/1971	Maricopa	009	Liquor store	MORRIS	JASON
09070068	Active	SAFEWAY #4	3130 W CAREFREE Highway	PHOENIX	Arizona	85086	NICHOLAS GUTTILLA		4809863060	SAFEWAY INC	12/31/2019	08/05/1971	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070069	Active	FRY'S FOOD & DRUG #113	1245 W MAIN Street	MESA	Arizona	85201	JEFFREY MILLER		4808338879	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	01/24/1973	Maricopa	009	Liquor store	MILLER	JEFFREY
09070070	Inactive	FRY'S FOOD & DRUG #74	8375 W DEER VALLEY Road	PEORIA	Arizona	85382	JEFFREY MILLER		6235615504	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	06/15/1973	Maricopa	009	Liquor store	MILLER	JEFFREY
09070071	Inactive	FRY'S FOOD & DRUG #61	15510 W BELL Road	SURPRISE	Arizona	85374	JEFFREY MILLER		6235442985	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	01/20/1979	Maricopa	009	Liquor store	MILLER	JEFFREY
09070072	Active	FRY'S MARKETPLACE #627	9900 S RURAL Road	TEMPE	Arizona	85284	JEFFREY MILLER		4807836200	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	04/07/1976	Maricopa	009	Liquor store	MILLER	JEFFREY
09070073	Active	FRY'S FOOD & DRUG #23	5941 E MC KELLIPS Road	MESA	Arizona	85215	JEFFREY MILLER		4808308949	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	02/04/1977	Maricopa	009	Liquor store	MILLER	JEFFREY
09070074	Active	FRY'S FOOD & DRUG #27	3616 E RAY Road	PHOENIX	Arizona	85044	JEFFREY MILLER		4807060601	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	03/21/1981	Maricopa	009	Liquor store	MILLER	JEFFREY
09070075	Inactive	FRY'S MARKETPLACE #627	9900 S RURAL Road	TEMPE	Arizona	85284	JEFFREY MILLER		4807836200	SMITH'S FOOD & DRUG CENTERS INC	12/31/2019	09/21/1981	Maricopa	009	Liquor store	MILLER	JEFFREY
09070076	Active	CIRCLE K STORE #5281	6802 E CAVE CREEK Road	CAVE CREEK	Arizona	85331	KIM KENNETH KWIATKOWSKI		4804884144	CIRCLE K STORES INC	12/31/2019	03/21/1984	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070077	Active	CIRCLE K STORE #5282	5060 E WARNER Road	PHOENIX	Arizona	85044	KIM KENNETH KWIATKOWSKI		6024377576	CIRCLE K STORES INC	12/31/2019	12/04/1984	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070078	Active	WALGREENS #3215	1935 N POWER Road	MESA	Arizona	85205	ANDREA LEWKOWITZ		6023311349	WALGREEN ARIZONA DRUG CO	12/31/2019	03/08/1934	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070079	Active	CIRCLE K STORE #5295	29816 N TATUM Boulevard	CAVE CREEK	Arizona	85331	KIM KENNETH KWIATKOWSKI		6024377576	CIRCLE K STORES INC	12/31/2019	01/05/1982	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070080	Active	FIESTA LIQUORS	753 S ALMA SCHOOL Road STE	MESA	Arizona	85210	MICHAEL RAHHAL		4808344488	SHADIA FOODS INC	12/31/2019	12/31/1985	Maricopa	009	Liquor store	RAHHAL	MICHAEL
09070081	Active	BELL CONVENIENCE MARKET	2945 E BELL Road #113	PHOENIX	Arizona	85032	MOHAMMAD HAJ		6024931255	BELL CONVENIENCE MARKET INC	12/31/2019	01/22/1980	Maricopa	009	Liquor store	HAJ	MOHAMMAD
09070082	Active	POP N' BOTTLES DRIVE THRU LIQUOR	1620 W BUCKEYE Road	PHOENIX	Arizona	85007	SHAMOON YOUSIF		6022520254	SHAMOON ENTERPRISES INC	12/31/2019	08/08/1988	Maricopa	009	Liquor store	YOUSIF	SHAMOON
09070083	Active	PEBBLESTONE MARKET	3399 N SCOTTSDALE Road	SCOTTSDALE	Arizona	85251	NIRAV PATEL		6024391248	PRAMUKH LLC	12/31/2019	02/23/1984	Maricopa	009	Liquor store	PATEL	NIRAV
09070084	Active	CIRCLE K STORE # 3383	7260 S POWER Road	GILBERT	Arizona	85297	KIM KENNETH KWIATKOWSKI		4808938300	CIRCLE K STORES INC	12/31/2019	12/15/1983	Maricopa	009	Liquor store	KWIATKOWSKI	KIM
09070085	Inactive	SAFEWAY #2929	8454 S POWER Road	GILBERT	Arizona	85297	NICHOLAS GUTTILLA		4809887280	SAFEWAY INC	12/31/2019	09/19/1980	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070086	Active	WALGREENS #3048	9050 W UNION HILLS Drive	PEORIA	Arizona	85382	ANDREA LEWKOWITZ		6028640176	WALGREEN ARIZONA DRUG CO	12/31/2019	06/24/1977	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070087	Active	STAR LIQUOR & CONVENIENCE	1512 N SCOTTSDALE Road	TEMPE	Arizona	85281	BAN NGUYEN		4809414526	STAR LIQUOR INCORPORATION	12/31/2019	07/01/1936	Maricopa	009	Liquor store	NGUYEN	BAN
09070088	Active	AKO LIQUORS	5928 W GLENDALE Avenue	GLENDALE	Arizona	85301	AMIR SULAIMAN		6029312337	AKO LIQUORS INC	12/31/2019	07/24/1981	Maricopa	009	Liquor store	SULAIMAN	AMIR
09070089	Active	CHEVRON GAS STATION	9080 W OLIVE Avenue	PEORIA	Arizona	85345	MUKHPAL TOOR		6233348715	TOOR ENTERPRISES INC	12/31/2019	08/17/1978	Maricopa	009	Liquor store	TOOR	MUKHPAL
09070090	Active	TOWER LIQUORS	3424 E THOMAS Road	PHOENIX	Arizona	85018	ANDREA LEWKOWITZ		6029562920	TOWER LIQUORS INC	12/31/2019	05/31/1984	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070091	Active	CVS/PHARMACY #10007	6045 N SCOTTSDALE Road	SCOTTSDALE	Arizona	85253	JASON MORRIS		6022300600	GERMAN DOBSON CVS LLC	12/31/2019	01/11/1983	Maricopa	009	Liquor store	MORRIS	JASON
09070092	Active	COSTCO WHOLESALE #665	1646 W MONTEBELLO Avenue	PHOENIX	Arizona	85015	CLARE ABEL		6022934524	COSTCO WHOLESALE CORP	12/31/2019	07/07/1983	Maricopa	009	Liquor store	CURTIS II	JOHN
09070093	Active	SOUTH CENTRAL LIQUORS MARKET	6004 S CENTRAL Avenue	PHOENIX	Arizona	85042	MUSHTAQ KHALID		6022687581	SOUTH CENTRAL GILL INC	12/31/2019	11/21/1983	Maricopa	009	Liquor store	KHALID	MUSHTAQ
09070095	Active	GUADALUPE MARKET	8207 S AVENIDA DEL YAQUI	GUADALUPE	Arizona	85283	GULATI	RAMINDER	6028392759		12/31/2019	05/11/1984	Maricopa	009	Liquor store		
09070096	Active	COSTCO WHOLESALE #644	2887 S MARKET Street	GILBERT	Arizona	85296	CLARE ABEL		4803663952	COSTCO WHOLESALE CORP	12/31/2019	08/16/1985	Maricopa	009	Liquor store	CURTIS II	JOHN
09070097	Active	EMPIRE LIQUOR	3939 E INDIAN SCHOOL Road	PHOENIX	Arizona	85018	NAWAR YOSIF		6029555181	YOSIF FAMILY LLC	12/31/2019	06/04/1981	Maricopa	009	Liquor store	YOSIF	NAWAR
09070098	Active	SUN STOP LIQUOR	1212 E APACHE Boulevard STE 1	TEMPE	Arizona	85281	HIMDAD HAMAD		4809687880	TEMPE DESERT LLC	12/31/2019	02/20/1986	Maricopa	009	Liquor store	HAMAD	HIMDAD
09070099	Active	WALGREENS #01197	1745 E SOUTHERN Avenue	TEMPE	Arizona	85282	ANDREA LEWKOWITZ		4808383642	WALGREEN ARIZONA DRUG CO	12/31/2019	10/16/1961	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070100	Active	LUCKY'S LIQUOR	2328 N 16TH Street	PHOENIX	Arizona	85006	JACK SULAIMAN		6022584688	LUCKY'S LIQUOR LLC	12/31/2019	08/08/1986	Maricopa	009	Liquor store	SULAIMAN	JACK
09070101	Active	WAL MART NEIGHBORHOOD MARKET #3315	4230 W UNION HILLS Drive	GLENDALE	Arizona	85308	JOHN DEAN CURTIS II		6022348760	WALMART INC	12/31/2019	01/09/1981	Maricopa	009	Liquor store	CURTIS II	JOHN
09070102	Active	SUN DEVIL LIQUOR	235 N COUNTRY CLUB Drive	MESA	Arizona	85201	GEETA BHATT		4808345050	KRIPANIDHI LLC	12/31/2019	08/26/1986	Maricopa	009	Liquor store	BHATT	GEETA
09070103	Inactive	SAFEWAY #1748	5137 E BASELINE Road	GILBERT	Arizona	85234	NICHOLAS GUTTILLA		4803255870	SAFEWAY INC	12/31/2019	01/26/1965	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070104	Active	CVS/PHARMACY #9339	21001 N TATUM  Boulevard #82	PHOENIX	Arizona	85050	JASON MORRIS		4804193921	ARIZONA CVS STORES LLC	12/31/2019	01/01/1934	Maricopa	009	Liquor store	MORRIS	JASON
09070105	Active	CELLARS FINE WINE & SPIRITS	914 E CAMELBACK Road #2	PHOENIX	Arizona	85014	H LEWKOWITZ		6026845517	MMJJADA ENTERPRISES LLC	12/31/2019	04/15/1991	Maricopa	009	Liquor store	LEWKOWITZ	H
09070107	Inactive	SUPER L RANCH MARKET	668 N 44 Street #188	PHOENIX	Arizona	85008	JIA YEE LAI		6022252288	LB FOOD TRADING LLC	12/31/2017	04/19/1979	Maricopa	009	Liquor store	LAI	JIA YEE
09070108	Inactive	SAFEWAY #2952	8035 N 19TH Avenue	PHOENIX	Arizona	85021	NICHOLAS GUTTILLA		6026780895	SAFEWAY INC	12/31/2019	11/07/1991	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070109	Active	CVS PHARMACY #5814	9950 E GUADALUPE Road	MESA	Arizona	85212	JASON MORRIS		4803543758	GERMAN DOBSON CVS LLC	12/31/2019	03/18/1982	Maricopa	009	Liquor store	MORRIS	JASON
09070110	Active	SAFEWAY #2651	340 E MCDOWELL Road	PHOENIX	Arizona	85004	NICHOLAS GUTTILLA		6022524538	SAFEWAY INC	12/31/2019	03/18/1982	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
09070111	Active	WAL MART SUPERCENTER #5369	1100 N ESTRELLA Parkway	GOODYEAR	Arizona	85338	JOHN DEAN CURTIS II		6239259575	WALMART INC	12/31/2019	03/18/1982	Maricopa	009	Liquor store	CURTIS II	JOHN
09070112	Active	FOOD CITY #96	1338-40 E APACHE Boulevard	TEMPE	Arizona	85281	MICHAEL JOSEPH BASHA		4805579301	BASHAS INC	12/31/2019	03/07/1980	Maricopa	009	Liquor store	BASHA	MICHAEL
09070113	Active	WALGREENS #11470	25073 W SOUTHERN Avenue	BUCKEYE	Arizona	85326	ANDREA LEWKOWITZ		6232151113	WALGREEN ARIZONA DRUG CO	12/31/2019	03/18/1982	Maricopa	009	Liquor store	LEWKOWITZ	ANDREA
09070114	Active	WAL MART NEIGHBORHOOD MARKET #5304	1916 S LINDSAY Road	MESA	Arizona	85204	JOHN DEAN CURTIS II		4808926085	WALMART INC	12/31/2019	01/23/1962	Maricopa	009	Liquor store	CURTIS II	JOHN
09070115	Active	SAFEWAY #1980	1334 E CHANDLER Boulevard	PHOENIX	Arizona	85048	NICHOLAS GUTTILLA		4802830032	SAFEWAY INC	12/31/2019	03/18/1982	Maricopa	009	Liquor store	GUTTILLA	NICHOLAS
