to_committee	to_cand_id	item_prim_gen	item_trans_code	item_trans_type	item_entity_type	from_name	from_affiliation	to_name	item_date	item_amount_orig	item_memo	item_memo_text	item_image_id
C00367110	H4AZ04024	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC)	GENERAL DYNAMICS CORPORATION	COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2015-11-06	1000			201512169004238796
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	KINDRED HEALTHCARE, INC. PAC	KINDRED HEALTHCARE INC.	KYRSTEN SINEMA FOR CONGRESS	2015-11-16	1500		CONTRIBUTION	201512049004146338
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		FRIENDS OF DAVID SCHWEIKERT	2015-05-22	5000			201512049004147484
C00437293	H8AZ01104	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		KIRKPATRICK FOR ARIZONA	2015-05-20	5000			201512049004147484
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		MCSALLY FOR CONGRESS	2015-05-12	2500			201512049004147485
C00495630	H4AZ01038	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		SALMON FOR CONGRESS	2015-05-22	2500			201512049004147485
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		PAUL GOSAR FOR CONGRESS	2015-05-12	5000			201512049004147485
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DUKE ENERGY CORPORATION PAC	DUKE ENERGY CORPORATION	MCSALLY FOR CONGRESS	2015-11-20	1000		DIRECT CONTRIBUTION	201512079004151976
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DUKE ENERGY CORPORATION PAC	DUKE ENERGY CORPORATION	KYRSTEN SINEMA FOR CONGRESS	2015-11-12	2000		DIRECT CONTRIBUTION	201512079004151968
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE		KYRSTEN SINEMA FOR CONGRESS	2015-11-16	1000		CONTRIBUTION	201512079004152135
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NAVIENT CORPORATION PAC (NAVIENT PAC)	NAVIENT CORPORATION	FRIENDS OF JOHN MCCAIN INC	2015-11-02	1000			201512189004308392
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC	INTERNATIONAL FRANCHISE ASSOCIATION	MCSALLY FOR CONGRESS	2015-11-30	1000		CONTRIBUTION	201512189004298083
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CSX CORPORATION GOOD GOVERNMENT FUND	CSX CORPORATION	FRIENDS OF JOHN MCCAIN INC	2015-11-06	4000			201512189004308832
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	K&L GATES LLP POLITICAL ACTION COMMITTEE (DC)	NONE	FRIENDS OF JOHN MCCAIN INC	2015-11-18	1000			201512169004238880
C00367110	H4AZ04024	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	BRYAN CAVE LLP POLITICAL ACTION COMMITTEE		COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2015-11-20	500			201512169004239034
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	PAC	BRYAN CAVE LLP POLITICAL ACTION COMMITTEE		JEFF FLAKE FOR US SENATE INC	2015-11-20	2500			201512169004239038
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS	IUOE LOCAL 965 PEF	KIRKPATRICK FOR SENATE	2015-09-25	5000			201512169004239459
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS	IUOE LOCAL 965 PEF	KYRSTEN SINEMA FOR CONGRESS	2015-09-25	5000			201512169004239465
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE	MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY	KYRSTEN SINEMA FOR CONGRESS	2015-11-20	3000		EVENT: DECEMBER 10, 2015	201512169004241784
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)	ALTRIA GROUP INC.	KYRSTEN SINEMA FOR CONGRESS	2015-11-18	1000			201512189004316074
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	GENERAL ATOMICS POLITICAL ACTION COMMITTEE	GENERAL ATOMICS	FRIENDS OF JOHN MCCAIN INC	2015-10-13	2500			201511149003339942
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	GENERAL ATOMICS POLITICAL ACTION COMMITTEE	GENERAL ATOMICS	FRIENDS OF JOHN MCCAIN INC	2015-10-13	5000			201511149003339942
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNITEDHEALTH GROUP INCORPORATED PAC (UNITED FOR HEALTH)	UNITEDHEALTH GROUP INCORPORATED	KYRSTEN SINEMA FOR CONGRESS	2015-11-23	5000		CONTRIBUTION	201512099004154992
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SYNOVUS FINANCIAL CORP. GEORGIA FUND FOR EFFECTIVE LEADERSHIP		FRIENDS OF JOHN MCCAIN	2015-11-13	1000			201512189004298682
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SUPPORT TO ENSURE VICTORY EVERYWHERE PAC-STEVE PAC	STIVERS	MCSALLY FOR CONGRESS	2015-11-13	1000			201512189004346341
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HUMANA INC. POLITICAL ACTION COMMITTEE	HUMANA INC.	FRIENDS OF JOHN MCCAIN INC	2015-11-16	3000			201512169004248063
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	THE AMERICAN CONGRESS OF OB-GYNS PAC (OB-GYN PAC)	THE AMERICAN CONGRESS OF OB-GYNS	KYRSTEN SINEMA FOR CONGRESS	2015-11-03	1000			201512099004155043
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE		KYRSTEN SINEMA FOR CONGRESS	2015-11-04	1000			201512099004155057
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	EXPRESS SCRIPTS INC. POLITICAL FUND (A/K/A EXPRESS SCRIPTS PAC)	EXPRESS SCRIPTS, INC	MCSALLY FOR CONGRESS	2015-11-23	2500			201512099004157697
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2015-06-17	1000			201512169004253859
C00347260	S2AZ00141	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2015-09-28	1000			201512169004253906
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	MCSALLY FOR CONGRESS	2015-09-28	1000			201512169004253908
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	MCSALLY FOR CONGRESS	2015-10-27	1000			201512169004253925
C00374058	H2AZ07070	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)	SERVICE EMPLOYEES INTERNATIONAL UNION	A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL C	2015-10-08	5000			201511209003843580
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	PAUL GOSAR FOR CONGRESS	2015-07-08	1000			201512179004289109
C00367110	H4AZ04024	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	TRENT FRANKS TO CONGRESS, COMMITTEE TO RE-ELECT	2015-07-08	1000			201512179004289110
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE	AMERICAN COUNCIL OF LIFE INSURERS	KYRSTEN SINEMA FOR CONGRESS	2015-11-20	1000		POLITICAL CONTRIBUTION	201512179004256071
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		HYATT REGENCY WASHINGTON ON CAPITOL HILL	2015-10-01	162			201511209003842111
C00558627	H4AZ07043	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		WHOLE FOODS MARKET	2015-10-21	14			201511209003842120
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		WHOLE FOODS MARKET	2015-10-29	172			201511209003842127
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		ERNST & YOUNG LLP WASHINGTON COUNCIL ERNST & YOUNG	2015-10-29	150			201511209003842127
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC		KIRKPATRICK FOR SENATE	2015-11-25	2500			201512179004256954
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE	AMERICAN DENTAL ASSOCIATION	GALLEGO FOR ARIZONA	2015-11-30	2000			201512179004257175
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TREASURE STATE PAC		KIRKPATRICK FOR SENATE	2015-11-02	5000			201512179004257949
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TREASURE STATE PAC		KIRKPATRICK FOR SENATE	2015-11-02	5000			201512179004257949
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE	INDEPENDENT COMMUNITY BANKERS OF AMERICA	KYRSTEN SINEMA FOR CONGRESS	2015-11-05	1000		2016 PRIMARY ELECTION	201512179004258732
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FEDERATION OF AMERICAN HOSPITALS PAC	FEDERATION OF AMERICAN HOSPITALS	KYRSTEN SINEMA FOR CONGRESS	2015-11-30	3000			201512179004259555
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)	ANTHEM, INC.	KYRSTEN SINEMA FOR CONGRESS	2015-11-05	1000			201512179004260510
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	PAC	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	KIRKPATRICK FOR SENATE	2015-06-25	5000		2016 VOLUNTARY/FEDERAL/PRIMARY	201510299003252613
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	KIRKPATRICK FOR SENATE	2015-06-26	-5000		VOID - KIRKPATRICK FOR SENATE	201510299003252677
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	PAC	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	KIRKPATRICK FOR SENATE	2015-06-26	-5000		VOID - KIRKPATRICK FOR SENATE	201510299003252635
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	KIRKPATRICK FOR SENATE	2015-06-26	5000		2016 VOLUNTARY/FEDERAL/PRIMARY	201510299003252636
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	KIRKPATRICK FOR SENATE	2015-09-30	5000		2016 VOLUNTARY/FEDERAL/PRIMARY	201510299003253319
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS	GALLEGO FOR ARIZONA	2015-09-30	2000		2016 VOLUNTARY/FEDERAL/PRIMARY	201510299003253320
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	I-VOTE HEALTH OF IASIS HEALTHCARE CORP AKA I-VOTE HEALTH OF IASIS HEALTHCARE		KYRSTEN SINEMA FOR CONGRESS	2015-11-02	3000		CONTRIBUTION	201512109004168037
C00581843	S6AZ00233	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PRUDENTIAL FINANCIAL INC STATE AND FEDERAL POLITICAL ACTION COMMITTEE AKA PRUDENTIAL STAT		WARD FOR SENATE	2015-11-03	750			201512179004261875
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS	FRIENDS OF JOHN MCCAIN INC	2015-11-20	2000			201512179004262207
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	COMPASS BANCSHARES, INC. PAC		FRIENDS OF JOHN MCCAIN INC	2015-11-30	2500			201512179004283295
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC)	PRUDENTIAL FINANCIAL, INC.	KYRSTEN SINEMA FOR CONGRESS	2015-11-30	2000			201512179004261573
C00495630	H4AZ01038	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC)	PRUDENTIAL FINANCIAL, INC.	SALMON FOR CONGRESS	2015-11-09	5000			201512179004261576
C00495630	H4AZ01038	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	BRIDGESTONE AMERICAS INC. PAC		SALMON FOR CONGRESS	2015-11-13	1000			201512189004355331
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	MARTHA MCSALLY FOR CONGRESS	2015-04-08	1000			201512179004283973
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	PAUL GOSAR FOR CONGRESS	2015-04-08	1000			201512179004283973
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	DAVID SCHWEIKERT, FRIENDS OF	2015-04-08	1000			201512179004283973
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	KYRSTEN SINEMA FOR CONGRESS	2015-05-13	2500			201512179004285456
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE	SNAKE RIVER SUGAR COMPANY	MCSALLY FOR CONGRESS	2015-11-23	1000			201512179004285505
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC	AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2015-11-04	2500			201512189004316310
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	JOHN MCCAIN, FRIENDS OF	2015-06-15	1000			201512179004285658
C00495630	H4AZ01038	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	MATT SALMON FOR CONGRESS	2015-06-10	2000			201512179004285659
C00374058	H2AZ07070	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	RAUL GRIJALVA, A WHOLE LOT OF PEOPLE FOR	2015-06-10	1000			201512179004285659
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	RUBEN GALLEGO FOR ARIZONA	2015-06-10	2500			201512179004285660
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	JOHN MCCAIN, FRIENDS OF	2015-08-13	5000			201512179004287630
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	MARTHA MCSALLY FOR CONGRESS	2015-08-12	1000			201512179004287631
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	RUBEN GALLEGO FOR ARIZONA	2015-08-13	1000			201512179004287631
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CRACKER BARREL OLD COUNTRY STORE, INC. PAC		FRIENDS OF JOHN MCCAIN INC	2015-12-11	1000		2016 PRIMARY	201512189004377988
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CRACKER BARREL OLD COUNTRY STORE, INC. PAC		KYRSTEN SINEMA FOR CONGRESS	2015-12-11	1000		2016 PRIMARY	201512189004378000
C00367110	H4AZ04024	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CRACKER BARREL OLD COUNTRY STORE, INC. PAC		COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2015-12-11	1000		2016 PRIMARY	201512189004377993
C00437293	H8AZ01104	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NEA FUND FOR CHILDREN AND PUBLIC EDUCATION		KIRKPATRICK FOR ARIZONA	2015-11-30	-2000		VOIDED: ORIGINAL CHECK DATED 05/29/15	201512189004347171
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)	CITIGROUP INC.	KYRSTEN SINEMA FOR CONGRESS	2015-11-23	2500			201512189004295217
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TEXAS INSTRUMENTS INCORPORATED POLITICAL ACTION COMMITTEE (TI PAC)	TEXAS INSTRUMENTS INCORPORATED	FRIENDS OF JOHN MCCAIN	2015-11-16	1000			201512189004307929
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		HST LESSEE SNYT LLC SHERATON NEW YORK TIMES SQUARE HOTEL	2015-09-29	671			201512189004339912
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		WHOLE FOODS MARKET	2015-09-28	8			201512189004339907
C00508804	H2AZ09019	P	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	DCCC		NATIONAL DEMOCRATIC CLUB	2015-09-21	131			201512189004339903
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC		MCSALLY FOR CONGRESS	2015-10-13	2000			201511179003363432
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE	HONEYWELL INTERNATIONAL	GALLEGO FOR ARIZONA	2015-11-28	1000			201512189004305087
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE	HONEYWELL INTERNATIONAL	KYRSTEN SINEMA FOR CONGRESS	2015-11-28	2500			201512189004305088
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE	HONEYWELL INTERNATIONAL	MCSALLY FOR CONGRESS	2015-11-30	2417			201512189004305089
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC)	KOCH INDUSTRIES INC.	FRIENDS OF DAVID SCHWEIKERT	2015-10-23	2500			201511209003411054
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)	MORTGAGE BANKERS ASSOCIATION	FRIENDS OF DAVID SCHWEIKERT	2015-10-08	1000			201511209003411321
C00562850	H4AZ03059	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ENTERGY CORPORATION POLITICAL ACTION COMMITTEE (ENPAC)	ENTERGY CORPORATION	JOHN KENNEDY CAMPAIGN COMMITTEE	2015-10-27	5000			201511179003354280
